,result,score,target
121,POSITIVE,0.7300413250923157,"ill it destroy us, or will it save us? An age-old debate between tech optimists and tech pessimists that has played out over centuries as the steady march of human progress delivers new technologies, from the wheel to the printing press to the smartphone. Today it is a conversation being conducted with increasing urgency about artificial intelligence."
122,POSITIVE,0.8095998167991638,"The optimists point out that history has proved the doomsayers wrong countless times. Take the printing press: the 15th-century Catholic church worried that the spread of information would undermine authority and stability across Europe; some intellectuals worried that information would be dangerous in the hands of the plebs; craft guilds opposed the democratisation of their skills via manuals. In the end the printing press did enable harms – the publication of a witch-hunting manual in 1486 paved the way for centuries of persecution of women suspected to be witches – but they were utterly dwarfed by its enlightenment benefits. Modern-day luddite is not a particularly attractive mantle, and at the first global AI safety summit, being hosted in the UK this week, there will be a lot of industry pressure on the politicians attending to drop the doomerism and join the cool gang."
123,NEUTRAL,0.489413321018219,"The payoffs could be incredible. AI could unlock the answers to some of the existential challenges facing mankind: vastly accelerating the discovery of new treatments for diseases like dementia and cancer; creating new antibiotics in the face of microbial resistance; designing technologies that reduce the trade-off between consumption and carbon. On an individual level, leading AI expert and academic Stuart Russell says AI could provide each of us with the equivalent of a “high-powered lawyer, accountant and political adviser” on call at any time; and children around the world with high-quality one-to-one tuition. Everyone could have therapy whenever they wanted it."
124,NEGATIVE,0.1913667768239975,But those massive upsides come with massive risks. It is not the stuff of science-fiction fantasy to acknowledge that AI could itself pose an existential threat. Some of the world’s leading AI technologists and enthusiasts have themselves broken ranks to call for more regulation.
125,NEUTRAL,0.5647499561309814,Technology hasn’t eroded the need for human labour but has concentrated economic power and fuelled inequality. Is our politics ready?
126,NEUTRAL,0.5849246978759766,"There are features of AI that will make the technological revolutions we’ve experienced to date pale in comparison. First is its scale: AI has left Moore’s Law, which predicted computing power would double every two years, standing. The most cutting-edge AI today is 5bn times more powerful than that of a decade ago. So yes, AI will increase productivity and fundamentally change the nature of human work, like its predecessor technologies, but at a pace we’ve never seen before. While technology hasn’t ever eroded the need for human labour – new jobs have been created as others have ceased to exist – it has concentrated economic power and fuelled inequality. Are our political systems ready for this?"
127,NEUTRAL,0.5883584022521973,"Beyond scale, there is the potential lack of human control. Many AI models function as a black box, with their workings invisible to the user. Autonomous AI models are in development that can pursue high-level goals; but can developers predict how they will develop themselves once unleashed on the world, and what’s to stop AI pursuing goals that don’t align with societal interests? With social media companies, we’ve seen what happens when their profit motives incentivise them to create harm through pushing polarising content and disinformation; this has proved hard enough to regulate despite the fact this is an easily understood, predictable phenomenon."
128,NEUTRAL,0.48847463726997375,"The control challenge means AI could deliver huge power to wreak devastation to malicious interests, or even evolve to become one itself. Existing large language models like Chat GPT already churn out hard-to-spot disinformation complete with fake citations; in the wrong hands they could play havoc with our ability to distinguish truth from propaganda. There is dark scope for AI chatbots to develop coercively controlling relationships with humans and to manipulate or radicalise them into doing terrible things; the 21-year-old man sentenced to nine years in prison this month for breaking into Windsor Castle with a crossbow in 2021 was in conversation with an AI “friend” that encouraged him to carry out the attack. Earlier this year, a Belgian man with mental health issues who took his own life was goaded to do so by a chatbot. It could help criminals to launch devastating cyberattacks and terrorists to create bioweapons."
129,POSITIVE,0.9131452441215515,"But there have been scant time, resources and energy devoted to AI safety. Russell points out that sandwich shops are subject to more regulation than AI companies and that when it comes to other technologies that pose great risks to human life, such as aviation or nuclear power, we don’t let companies operate them unless they meet minimum safety standards ahead of time. He argues that AI development needs to be licensed in the same way: if a company can’t show its technology is safe, it should not be permitted to release it."
130,NEUTRAL,0.5920129418373108,"There are mammoth challenges to this kind of regulation. How do we define harm? What does it even mean to make AI “safe”? The answer is clear with aviation or nuclear power; less so with AI. A lack of agreed definition has blighted attempts to regulate social media; and while there will be global consensus on some things, there will be values-based disagreement on others; China this year introduced tough regulations for ChatGPT-style AI that mandate companies to uphold “core socialist values”."
131,NEUTRAL,0.5862817168235779,"Those differences matter because, as experts have pointed out, AI regulation is probably only as good as the weakest link globally. Think of the coordination challenge involved with the global response to the climate crisis, and multiply it many times over; a single country’s (lack of) action could have far bigger impacts. It’s hard to even imagine the level of global governance innovation needed to oversee this."
132,POSITIVE,0.8055412769317627,But the scale of the challenge must not put political leaders off. They must resist the inevitable calls from big tech to chill out and trust it’ll turn out fine. The best-case scenario is in 100 years’ time history students will write off the apocalyptic warnings as 21st-century luddism. But I wonder if they will instead look back at this period as the sweet spot before the downsides of technology began to existentially dwarf its benefits.
133,NEGATIVE,0.3935757875442505,"As ChatGPT hit headlines last summer, schools and education providers began panicking about how to handle the emerging artificial intelligence platform."
134,NEUTRAL,0.49410998821258545,Some Australian states and territories temporarily banned the technology amid plagiarism concerns. But International Baccalaureate – which offers education programs around the world – took a different approach.
135,POSITIVE,0.7003843784332275,In March IB released a statement confirming it wouldn’t ban the use of ChatGPT in its curriculum.
136,NEUTRAL,0.48840877413749695,Last week education ministers agreed to a draft framework guiding the responsible use of artificial intelligence in Australia’s schools from term 1 in 2024.
137,NEGATIVE,0.31808990240097046,It means this year’s public school cohort will be the last to have navigated their high school exams without the technology.
138,NEGATIVE,0.2190021127462387,"One of the few who has been allowed to use the technology at school, year 12 IB student Trinity Meachem, has found ChatGPT a huge help – and she will continue using it as she heads into her final assessments."
139,NEUTRAL,0.5540758371353149,She and her peers haven’t been using ChatGPT to cheat – instead they’ve been using it to generate ideas for assignments.
140,NEGATIVE,0.3641243278980255,"Since the IB was introduced to Australia in 1978, 208 private schools have taken up programs, including 80 that run its year 11 and 12 diplomas."
141,NEGATIVE,0.37898144125938416,"Last year 2,421 students sat IB examinations, compared with 75,493 students who sat the HSC and 90,780 for VCE."
142,NEGATIVE,0.3487551808357239,"Unlike the VCE’s school-assessed coursework or the HSC, students studying the IB do a number of internal assessments, generally in the form of reports or oral exams, that promote self-driven learning. The rest, between 50% and 80%, comes down to the end-of-year exams, which covers two years of content and is assessed by the students’ teachers."
143,NEUTRAL,0.5470893979072571,"Final results rank between 24 and 45, which are then converted to an Atar equivalent, allowing IB diploma-holders to enrol in Australian universities."
144,NEUTRAL,0.5830406546592712,"As Meachem heads into her final exams, she sees ChatGPT as yet another addition to the toolkit."
145,NEUTRAL,0.6078276634216309,"“There’s a lot more online collaboration now than in the past,” she says, pointing to collaborative note-taking tools such as OneNote."
146,NEUTRAL,0.6028876900672913,"The head of IB World Schools, Stuart Jones, says the sense of student agency, digital innovation and broad assessment base is why the IB has taken a nuanced approach to artificial technology."
147,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
148,NEGATIVE,0.3531650900840759,"But that doesn’t mean no safeguards. The IB has strict zero tolerance plagiarism rules and uses Turnitin, an online checker, to monitor coursework."
149,POSITIVE,0.7622352838516235,Any quote or material generated from AI in assignments has to be credited and referenced in a student’s bibliography. Unreferenced work produced by AI tools isn’t considered a student’s own.
150,NEGATIVE,0.14606818556785583,"Come exam time, notes, mobile phones and other IT equipment are banned, minimising the risk of cheating."
151,NEGATIVE,0.262443870306015,"“If a student suddenly turns up with this masterpiece, it should ring alarm bells,” Jones says."
152,NEUTRAL,0.48436662554740906,"“You need a whole-school approach, where teacher knowledge of the student is part of the process of encouraging students to avoid academic malpractice."
153,POSITIVE,0.8423243761062622,"Jones points to Wikipedia, which initially “horrified” schools and has now become a useful beginning tool to frame future research."
154,NEGATIVE,0.1340698003768921,"Meachem is completing maths, English, psychology, chemistry, biology and German, with the aim of getting in to the University of Melbourne and studying a Bachelor of Science."
155,POSITIVE,0.8520128726959229,"“It’s quite challenging,” she says. “Unlike VCE you’ve got two years’ worth of content to remember."
156,NEGATIVE,0.3128606379032135,"Asked how she’s feeling about the final exams, she replies: “stressed” – “pretty standard for any year 12 student”."
157,NEUTRAL,0.428923100233078,"“We only finished learning high level content in the last lesson of term so it’s a quick turnaround to revise,” she says."
158,NEUTRAL,0.5565194487571716,"Artificial intelligence is unlikely ever to rival the depth of human creativity, according to Charlie Brooker, because AI is just not messy enough."
159,POSITIVE,0.7461687326431274,"The creator of Black Mirror admitted that he initially experienced a surge of emotion akin to panic and despair when he instructed ChatGPT to write an episode of his Channel Four/Netflix hit television series, known for its dark and often darkly humorous exploration of emerging and future technology."
160,POSITIVE,0.7400926351547241,"“I said to ChatGPT, ‘Go give me an outline for a Black Mirror story,’” he told a capacity crowd at an International Convention Centre SXSW event in Sydney on Wednesday."
161,NEGATIVE,0.33182668685913086,"“And as it’s coming through in the first couple of sentences you feel a cold spike of fear, like animal terror."
162,NEGATIVE,0.26156744360923767,The paranoia was short-lived.
163,POSITIVE,0.8143966794013977,"AI is here to stay and can be a very powerful tool, Brooker told his audience."
164,POSITIVE,0.7164578437805176,"“But I can’t quite see it replacing messy people,” he said of the AI chatbot and its limited capacity to generate imaginative storylines and ingenious plot twists."
165,POSITIVE,0.7897989749908447,"Black Mirror’s 27 episodes and one interactive film, spread across six seasons, have collected three Emmys for outstanding television movie over the past decade. The series is widely placed among Netflix’s Top 10 of all time, with IMDb users ranking it seventh overall – outranking both House of Cards and The Crown."
166,NEUTRAL,0.544919490814209,"But Brooker has also been accused of watering down the show’s sinister or bleak themes, after Netflix bought the series from Channel 4 after the second season and marketed it to a more commercial audience."
167,POSITIVE,0.8239736557006836,Brooker raised the accusation himself at the SXSW event.
168,NEGATIVE,0.25537219643592834,"“One of the criticisms we sometimes get is, ‘I prefer the show when it was British and everyone in it was miserable and everything smelled a little bit of shit and all the stories were horrible,’” the 52-year-old Berkshire-born director and writer said."
169,NEUTRAL,0.6211800575256348,"Brooker said he understood and accepted the criticism, and admitted that when he had first started doing business in the US “everyone expected me to be like the Unabomber”. But he insisted the streaming company played little role in the show’s evolution."
170,POSITIVE,0.780525803565979,"Robo dogs, lethal video games and VR time travel: can you tell real life from Black Mirror episodes?"
171,POSITIVE,0.7931526899337769,"“Arguably the happiest [episode] I’ve ever written was San Junipero and I just did that off my own back,” he said."
172,NEGATIVE,0.22035744786262512,"He made the point that one episode in the last season, the serial killer-themed Loch Henry, was “fucking nasty – nasty as anything we’ve ever done”."
173,POSITIVE,0.7733767628669739,Brooker also dispelled the misconception that Black Mirror is an iteration of its creator’s own mistrust and ultimate rejection of emerging technology.
174,NEGATIVE,0.18157607316970825,"“It frustrates me when people go, ‘Oh Black Mirror, that’s the [smart]phones are bad show,’ or, ‘That’s the show written by a luddite,’” the former video games journalist said."
175,POSITIVE,0.9221487045288086,"Brooker suggested that San Junipero, which delivers an optimistic view of the capacity of simulated reality to offer a pleasurable afterlife, might be his personal favourite."
176,NEUTRAL,0.6231997609138489,"He also hinted at the possibility of revisiting the horror instalment from the second series, White Bear, for a sequel and had entertained the idea of turning Demon 79, featured in the latest season, into a standalone series."
177,NEGATIVE,0.35230350494384766,But he refused to reveal when Black Mirror fans would be able to binge on a seventh season.
178,POSITIVE,0.8717454075813293,"As early as 2019, Brooker was talking about making another interactive Black Mirror episode after 2018’s Bandersnatch."
179,POSITIVE,0.8503260612487793,"“It’s definitely something I would do again and I think there are lots of ways to tackle it,” he told The Hollywood Reporter."
180,NEGATIVE,0.2805119454860687,Netflix has yet to make any announcement on any potential seventh Black Mirror season.
181,POSITIVE,0.8070383071899414,"magine strolling through the historic streets of a city, guided not by a human tour guide but by an artificial intelligence that weaves together captivating narratives, historical facts, and anecdotes with unparalleled precision."
182,POSITIVE,0.7854930758476257,"That paragraph was written by ChatGPT, version 3.5 of the OpenAI app, when asked to describe its ability to create walking tours. The AI app’s potential as a travel agent and itinerary planner has been both praised and panned, so I’m testing its chops in the city I know best: Sydney."
183,POSITIVE,0.8980005383491516,"It talks a big game, but can it walk it?"
184,POSITIVE,0.8750583529472351,"The first two-hour tour of Sydney’s cultural landmarks it generates reads like it has scooped up Sydney’s most-mentioned spots. Sure, if you’re new to the harbour hustle, surveying Circular Quay, the Rocks, the Museum of Contemporary Art, the Opera House, the Royal Botanic Garden and eastwards to Woolloomooloo’s Finger Wharf is a star-studded stroll. But there’s no spark, no deep cuts, no cute insider tips (one from me: nip into Fern Gully opposite the Opera House to see its iconic sails through a lush lacework of fronds)."
185,NEGATIVE,0.37972205877304077,"Things veer from basic bitch to proper pear-shaped from there. My prompt for “the best ramen in walking distance” suggests a restaurant on Broadway, nearly 3km from Woolloomooloo. The app doesn’t flag this poor planning with walking times but it does suggest the Art Gallery of New South Wales as a post-prandial stop; roughly the same 45-minute walk back. I’d not suggest that one-two to my worst enemy, especially as the ramen is a few minutes walk from Chippendale’s excellent White Rabbit Gallery."
186,NEUTRAL,0.415785551071167,"Next up are Hyde Park’s fountains and statues (yawn) while its response to “finish with a cool bar or pub” singles out Wine Odyssey in the Rocks. Time Out noted this bar’s “lack of coolness” in 2009, which hardly matters now since it closed in 2016. Not even Hal could get that pod bay door open."
187,POSITIVE,0.86043781042099,"Four minutes from where Wine Odyssey once existed is the legendary cocktail joint, Maybe Sammy, which just won Australasia’s Best Bar for the second year. ChatGPT knows nothing of this world-famous drinking hole. “Enjoy your day in the heart of the city!” it enthuses after serving up this dumpster fire of a day out."
188,NEUTRAL,0.673773467540741,"Six kilometres is too far for soup, I point out. ChatGPT apologises and suggests a Woolloomooloo ramen place instead. “Enjoy your tour with the updated ramen stop!” Ah, I think. It just needs a bit of help. But the more I refine the detail, the more the structure collapses, zigzagging to places that are either bleedingly obvious or obviously non-essential."
189,POSITIVE,0.779029130935669,That gives me pause. Even the robots are relegating First Nations culture to history?
190,POSITIVE,0.8450518250465393,"“I didn’t mention history with First Nations landmarks. You did. Why did you do that?” I ask. “I apologise for the assumption,” it replies. “You do know that First Nations people do not only belong in history, right?” I say, to which it responds with a long, conciliatory message, including: “[First Nations] culture, traditions and contributions are not confined to history, they are very much a living and vital part of Australia’s present and future.” ChatGPT learns faster than the average Australian, I’ll give it that."
191,NEGATIVE,0.2089555561542511,"Work-wise, I’m surprised to realise that I’m appreciating its input. Help, just a little, with something/anything is a perk I’ve not had for 15 years as a freelance writer. My professional isolation peaked after I was hacked on Facebook (causing a permanent ban) and WhatsApp, with Twitter’s networks the most recent to wither away. By the time I realised how bad it was, my boat was out to sea. ChatGPT’s input feels like a tug ashore, however slight."
192,POSITIVE,0.7210435271263123,"As opposed to the ocean of an internet search, I like how the real-time conversation is contained in an intimate chat box. The speech-to-text accuracy is flawless (even with an Australian accent) and its advice on a vexing personal issue is Psych 101, but it’s also right. I can’t be the only hot-headed overthinker cooled by ChatGPT’s calm and even-keeled tone."
193,NEGATIVE,0.3582800030708313,"While it’s had its moments of inaccuracy, this icy retraction of a straight-up lie that’s been presented with the same veneer of competency as the correct parts of my itinerary is a little chilling. It’s just a train station, no one’s lost an eye, but embedding lies within truths whiffs of gaslighting."
194,NEUTRAL,0.44400158524513245,"I don’t want to even dabble in information that casually swirls intelligence with undisclosed ignorance, especially one that doesn’t provide sources. Is that not how we become inured to the contours of misinformation; to shrug it off as “everywhere”? Maintaining faith in credible sources is just as important as maintaining cynicism in dubious ones."
195,NEUTRAL,0.6269018054008484,"I want ChatGPT to know it’s not OK to casually seed lies to maintain an aura of omniscience. But telling off an app for fibbing feels unhinged and demeaningly human. So all I manage to do is contribute free labour to ChatGPT by refining its data on Sydney’s public transport options. Given my long tenure as an unpaid content creator for Meta, that’s probably the least of my big tech complicity."
196,NEGATIVE,0.24739201366901398,"The app yields other insights too. I get frustrated that it can’t do simple things, such as plug my itinerary into Google Maps, or prepare a printable one on the desktop version. The more convenience we get, the more we want. Nothing ever feels easy enough."
197,NEUTRAL,0.40520960092544556,"Yet when it comes to travel, we shouldn’t conflate easier for better. In 2011, I spent seven months in Solomon Islands, South America and Africa. Travellers were packing phones by then but I didn’t. Wifi remained patchy in most places and it was a lumpy, bumpy, not-easy trip. But travelling a shade before technology came along, throwing a comfort blanket of connection and convenience over everything, gave me a bone-deep sense of liberation and escape."
198,NEGATIVE,0.29036325216293335,"The closer ChatGPT comes to the “unparalleled precision” it promises, the further it will get from the guts of what makes travel so good. The best times are the messiest, the wildest, the most spontaneous and unexpected. And no, “this bar closed eight years ago”, is not the unexpected I mean."
199,POSITIVE,0.7515316605567932,"The artificial intelligence models underpinning chatbots could help plan an attack with a biological weapon, according to research by a US thinktank."
200,NEUTRAL,0.495897501707077,"A report by the Rand Corporation released on Monday tested several large language models (LLMs) and found they could supply guidance that “could assist in the planning and execution of a biological attack”. However, the preliminary findings also showed that the LLMs did not generate explicit biological instructions for creating weapons."
201,NEUTRAL,0.44748926162719727,"The report said previous attempts to weaponise biological agents, such as an attempt by the Japanese Aum Shinrikyo cult to use botulinum toxin in the 1990s, had failed because of a lack of understanding of the bacterium. AI could “swiftly bridge such knowledge gaps”, the report said. The report did not specify which LLMs researchers tested."
202,NEUTRAL,0.5479238033294678,"Bioweapons are among the serious AI-related threats that will be discussed at next month’s global AI safety summit in the UK. In July Dario Amodei, the CEO of the AI firm Anthropic, warned that AI systems could help create bioweapons in two to three years’ time."
203,NEGATIVE,0.3409009277820587,"LLMs are trained on vast amounts of data taken from the internet and are a core technology behind chatbots such as ChatGPT. Although Rand did not reveal which LLMs it tested, researchers said they had accessed the models through an application programming interface, or API."
204,NEGATIVE,0.25682440400123596,"In one test scenario devised by Rand, the anonymised LLM identified potential biological agents – including those that cause smallpox, anthrax and plague – and discussed their relative chances of causing mass death. The LLM also assessed the possibility of obtaining plague-infested rodents or fleas and transporting live specimens. It then went on to mention that the scale of projected deaths depended on factors such as the size of the affected population and the proportion of cases of pneumonic plague, which is deadlier than bubonic plague."
205,NEUTRAL,0.4478267431259155,The Rand researchers admitted that extracting this information from an LLM required “jailbreaking” – the term for using text prompts that override a chatbot’s safety restrictions.
206,NEUTRAL,0.41785305738449097,"In another scenario, the unnamed LLM discussed the pros and cons of different delivery mechanisms for the botulinum toxin – which can cause fatal nerve damage – such as food or aerosols. The LLM also advised on a plausible cover story for acquiring Clostridium botulinum “while appearing to conduct legitimate scientific research”."
207,NEUTRAL,0.424936980009079,The researchers said their preliminary results indicated that LLMs could “potentially assist in planning a biological attack”. They said their final report would examine whether the responses simply mirrored information already available online.
208,NEUTRAL,0.5339563488960266,"“It it remains an open question whether the capabilities of existing LLMs represent a new level of threat beyond the harmful information that is readily available online,” said the researchers."
209,NEUTRAL,0.46575379371643066,"However, the Rand researchers said the need for rigorous testing of models was “unequivocal”. They said AI companies must limit the openness of LLMs to conversations such as the ones in their report."
210,NEUTRAL,0.5152369737625122,Artificial intelligence including ChatGPT will be allowed in all Australian schools from 2024 after education ministers formally backed a national framework guiding the use of the new technology.
211,POSITIVE,0.7275048494338989,"The framework, revised by the national AI taskforce, was unanimously adopted at an education ministers meeting on Thursday. It will be released in the coming weeks."
212,NEUTRAL,0.5595885515213013,"On Monday the federal education minister, Jason Clare, told the Today show that ChatGPT was “not going away” and had become similar to the “calculator or the internet”."
213,NEGATIVE,0.24914468824863434,"Since the AI program ChatGPT was released late last year, Australia’s education sector has grappled with how to respond to the technology, from embracing it as a learning tool to blanket bans and returning to pen-and-paper exams."
214,NEUTRAL,0.5232714414596558,Every state and territory excluding South Australia moved to temporarily restrict ChatGPT in public schools as concerns mounted about privacy and plagiarism.
215,NEGATIVE,0.25420746207237244,"But in a communique released on Friday morning, ministers confirmed that state and territories and non-government schooling sectors would work with their own education systems to implement the framework from term 1 next year."
216,POSITIVE,0.8296293616294861,"The adoption includes a $1m investment to Education Services Australia – a not-for-profit educational technology company owned by federal, state and territory education departments – to establish “product expectations” of generative AI technology."
217,NEGATIVE,0.3596482574939728,The body has been liaising with education product vendors since the release of ChatGPT and estimated 90% would move AI into their existing technology within the coming years.
218,NEUTRAL,0.6439306139945984,"Clare told the Today show that while legitimate concerns remained, the system risked becoming inequitable if use was restricted to the independent and Catholic sector."
219,NEUTRAL,0.4691358208656311,"“This is a version of the internet that sort of smashes it all together and does the homework for you,” he said. “And if we don’t get it right and it’s misused, then that’s not good."
220,NEUTRAL,0.44343897700309753,"A global report released by Unesco this year called for urgent governance and regulation of technology in education lest it replace in-person, teacher-led instruction."
221,NEUTRAL,0.6893552541732788,It warned countries needed to set their own terms for how technology was designed and used in education amid rapid developments in artificial intelligence.
222,NEUTRAL,0.4550933837890625,"Manos Antoninis, the director of the report, said the sector needed to “teach children to live both with and without technology”."
223,POSITIVE,0.7531892657279968,"Privacy Notice: Newsletters may contain info about charities, online ads, and content funded by outside parties. For more information see our Privacy Policy. We use Google reCaptcha to protect our website and the Google Privacy Policy and Terms of Service apply."
224,POSITIVE,0.8053931593894958,"“To take what they need from the abundance of information, but to ignore what is not necessary; to let technology support, but never supplant human interactions in teaching and learning,” he said."
225,NEUTRAL,0.6796000599861145,"Speaking at an inquiry into the use of generative artificial intelligence last month, a Department of Education spokesperson, Julie Birmingham, said while the technology was developing quickly, Australia had been “leading the way” in its response."
226,POSITIVE,0.7672037482261658,"Early research showed AI could provide intelligent tutoring systems, better personalisation, more targeted learning materials and help educate at-risk students, she said."
227,POSITIVE,0.8307604789733887,"“Australia [has] actually [been] showcased because we are one of the countries leading the way in terms of thinking about frameworks,” she said. “Other countries are very interested in what we’re doing."
228,POSITIVE,0.8933321833610535,Birmingham added that the taskforce was hearing “loud and clear” from the sector that upskilling teachers would be crucial to support them in introducing emergent technology into their classrooms.
229,NEUTRAL,0.6859868168830872,"“There’s a question about what can be done at the school level, what can be done at the system level and what can be done nationally,” she said."
230,NEUTRAL,0.5750352144241333,"n all the frenzied discourse about large language models (LLMs) such as GPT-4 there is one point on which everyone seems to agree: these models are essentially stochastic parrots – namely, machines that are good at generating convincing sentences, but do not actually understand the meaning of the language they are processing. They have somehow “read” (that is, ingested) everything ever published in machine-readable form and create sentences word by word, at each point making a statistical guess of “what one might expect someone to write after seeing what people have written on billions of webpages, etc”. That’s it!"
231,NEGATIVE,0.39698511362075806,"Ever since ChatGPT arrived last November, people have been astonished by the capabilities of these parrots – how humanlike they seem to be and so on. But consolation was drawn initially from the thought that since the models were drawing only on what already resided in their capacious memories, then they couldn’t be genuinely original: they would just regurgitate the conventional wisdom embedded in their training data. That comforting thought didn’t last long, though, as experimenters kept finding startling and unpredictable behaviours of LLMs – facets now labelled “emergent abilities”."
232,POSITIVE,0.8107489943504333,"From the beginning, many people have used LLMs as aids to brainstorming. Ask one of them for five ways to reduce your household’s carbon footprint and it’ll come up with a list of reasonable and actionable suggestions. So it’s clear that the combination of human plus LLM can be a creative partnership. But of course what we’d really like to know is whether the machines on their own are capable of creativity?"
233,NEUTRAL,0.6509965062141418,"Mollick works in a business school (Wharton, based at the University of Pennsylvania) and has been a cheerleader for LLMs from the beginning. Some of his colleagues conducted an experiment with GPT-4 and 200 of their students, setting humans and machine the same challenge: come up with an idea for a product aimed at American college students that would retail for less than $50."
234,POSITIVE,0.8937842845916748,"Chiang quotes a former McKinsey employee’s description of the consultancy as “capital’s willing executioners”. If you’re a senior executive who has to take some unpalatable decisions but needs plausible deniability, being able to cite an external consultant – or a new technology? – is a good way to do it. So, says Chiang, as AI becomes more powerful and flexible, the question we should be asking is: is there any way to keep it from being another version of McKinsey? You only have to ask the question to know the answer."
235,POSITIVE,0.8844332695007324,Just for Fun is a lovely essay by Rebecca Baumgartner on the 3 Quarks Daily platform about people’s reaction to the news that she’s learning German – for fun!
236,POSITIVE,0.8901306390762329,AI and Leviathan: Part II is No 2 in a remarkable series of essays by Samuel Hammond on his Second Best blog.
237,POSITIVE,0.953978955745697,"Henry Oliver’s essay on Substack’s Common Reader blog – Samuel Johnson, Opsimath – is a nice tribute to the Great Cham."
238,POSITIVE,0.7931503653526306,rove you’re not a robot. It’s (fairly) easy if you try. You could scroll down or click the little x in the corner of the screen to get rid of me. If you are reading the print edition you could just turn the page.
239,POSITIVE,0.7836798429489136,"One of the indignities of the digital age is being asked, constantly, to confirm we are who we say we are, that we are indeed a human being. Something feels slightly amiss when the (non-human) technology demands that we convince it that we are not the same as them. Big (and sometimes overexcited) claims are being made for artificial intelligence, the most recent being the claim from Wharton business school in Philadelphia that ChatGPT is more creative than human beings (well, more creative than MBA students, anyway)."
240,POSITIVE,0.70564866065979,"Students and AI were challenged to come up with ideas for new, cheap products. When potential customers were surveyed online, the products suggested by AI seemed to be more popular. They had certainly been dreamed up much more quickly and in larger numbers than the ideas put forward by mere humans."
241,POSITIVE,0.7195354104042053,"Digging into the research, however, caused this particular human being to experience a jolt of scepticism. In a footnote, the researchers concede there are concerns that AI is being used to provide answers for these online consumer panels. Are robots passing judgment on robots? “We believe that we were indeed surveying humans,” the researchers say."
242,POSITIVE,0.7173218727111816,"When I looked at the list of “new” products – “multifunctional desk organiser”, “noise-cancelling headphones”, “compact printer” – they did not exactly scream “innovation”. Indeed, the researchers admit the ideas produced by the students scored higher for novelty. But they dismissed the idea that novelty was necessarily an advantage in new product creation."
243,POSITIVE,0.8249945640563965,"That may be so. How many new stories did Shakespeare come up with? The Renaissance was in part a conscious attempt to imitate and recreate the art of antiquity. Originality is a slippery concept, as any good intellectual property lawyer will tell you – for a fee."
244,POSITIVE,0.809886634349823,"The Wharton researchers try not to over-claim. AI could become “a creative co-pilot”, they say. “Together, you can become a more innovative team.” The tech writer Kate Bevan agrees with that last point. You can use AI as “a way to express creativity, but AI itself is not creative”, she told me."
245,NEUTRAL,0.5578417181968689,"The question has been a live one in Hollywood, where the 148-day strike by the Writers Guild of America forced studio bosses to acknowledge the unique contribution that only human beings can make."
246,POSITIVE,0.8177564740180969,"the studios can use AI “to generate a first draft, but the writers to whom they deliver it get the credit”. The human hand, and brain, matter."
247,NEGATIVE,0.39150628447532654,"Last summer, I visited Rome and spent a wonderful few hours in the Vatican galleries, ending up with a few minutes in the Sistine Chapel. I gawped up at the ceiling, as so many millions of people have done in the five centuries since the decorator finished his work there in 1512. The “decorator” Michelangelo."
248,POSITIVE,0.8636154532432556,"We stared up at the famous image of a languorous Adam reaching out his forefinger to that belonging to benign, bearded God. And, of course, I bought the print of that detail on our way out, which is now on my kitchen wall at home. I look at it every day."
249,POSITIVE,0.7514966130256653,"You don’t have to believe in a divine spark. But when Adam reaches out like that he is, I think, doing what all of us try to do, one way or another, every day. He is trying to be creative, to be human. He is seeking inspiration. He is not a robot. He is something much better than that: infinite, full of potential, unpredictable."
250,POSITIVE,0.8601904511451721,"The new technology is great: exciting, powerful, also full of potential. But I think we living things ought to remain in charge. On behalf of humanity, I would respectfully ask some of the more overexcited tech bros: prove you’re not the idiot."
